runtime,Origin,Destination,distance,travel_time,duration_value,travel_mode
2020-03-04 20:56:44.569463,"51.520406, -0.085969","51.43955715541968, -0.08596899999999999",11.4 km,42 mins,2503,transit
2020-03-04 20:56:44.919663,"51.520406, -0.085969","51.442307215669906, -0.1368455781747723",11.6 km,40 mins,2414,transit
2020-03-04 20:56:45.221350,"51.520406, -0.085969","51.450370939034514, -0.18425493104974847",16.2 km,47 mins,2839,transit
2020-03-04 20:56:45.865623,"51.520406, -0.085969","51.46320140615508, -0.22496616034157546",14.7 km,53 mins,3171,transit
2020-03-04 20:56:46.486364,"51.520406, -0.085969","51.479927812439534, -0.25620489228589155",16.5 km,54 mins,3268,transit
2020-03-04 20:56:46.842578,"51.520406, -0.085969","51.49941385970207, -0.2758423294994549",18.4 km,58 mins,3457,transit
2020-03-04 20:56:47.175921,"51.520406, -0.085969","51.52033423595513, -0.28254028366225986",17.1 km,46 mins,2751,transit
2020-03-04 20:56:47.535760,"51.520406, -0.085969","51.54126422671839, -0.275842329499455",16.8 km,42 mins,2540,transit
2020-03-04 20:56:47.900963,"51.520406, -0.085969","51.56077654134696, -0.2562048922858916",18.6 km,46 mins,2747,transit
2020-03-04 20:56:48.242821,"51.520406, -0.085969","51.57753882960512, -0.22496616034157546",15.2 km,40 mins,2379,transit
2020-03-04 20:56:48.581244,"51.520406, -0.085969","51.59040517879685, -0.18425493104974855",14.7 km,42 mins,2543,transit
2020-03-04 20:56:48.921684,"51.520406, -0.085969","51.59849516972243, -0.13684557817477228",15.9 km,46 mins,2784,transit
2020-03-04 20:56:49.242986,"51.520406, -0.085969","51.60125484458033, -0.08596900000000006",13.9 km,47 mins,2799,transit
2020-03-04 20:56:49.593000,"51.520406, -0.085969","51.610238049533685, -0.085969",14.6 km,51 mins,3064,transit
2020-03-04 20:56:49.888644,"51.520406, -0.085969","51.607171148035015, -0.02943942499688691",17.0 km,1 hour 3 mins,3802,transit
2020-03-04 20:56:50.241948,"51.520406, -0.085969","51.59818064166191, 0.02323765607881572",15.2 km,38 mins,2283,transit
2020-03-04 20:56:50.560566,"51.520406, -0.085969","51.583882477661874, 0.0684723471052802",16.1 km,41 mins,2483,transit
2020-03-04 20:56:50.870943,"51.520406, -0.085969","51.56525549714392, 0.10318201874378949",14.8 km,32 mins,1895,transit
2020-03-04 20:56:51.173291,"51.520406, -0.085969","51.54357353149911, 0.12500136104245368",16.9 km,42 mins,2528,transit
2020-03-04 20:56:51.512431,"51.520406, -0.085969","51.520317402433555, 0.13244351869057022",18.6 km,1 hour 1 min,3667,transit
2020-03-04 20:56:51.904504,"51.520406, -0.085969","51.49707314311691, 0.12500136104245368",19.3 km,59 mins,3551,transit
2020-03-04 20:56:52.248611,"51.520406, -0.085969","51.47542360628357, 0.10318201874378954",18.7 km,1 hour 7 mins,4004,transit
2020-03-04 20:56:52.639325,"51.520406, -0.085969","51.456840924474555, 0.06847234710528022",16.6 km,51 mins,3082,transit
2020-03-04 20:56:53.178512,"51.520406, -0.085969","51.44258705933201, 0.02323765607881572",13.3 km,50 mins,3005,transit
2020-03-04 20:56:53.507268,"51.520406, -0.085969","51.4336289820675, -0.02943942499688686",14.7 km,45 mins,2681,transit
2020-03-04 20:56:53.890398,"51.520406, -0.085969","51.430573950466304, -0.08596899999999999",13.0 km,49 mins,2934,transit
2020-03-04 20:56:54.182220,"51.520406, -0.085969","51.4336289820675, -0.14249857500311314",12.1 km,41 mins,2431,transit
2020-03-04 20:56:54.517391,"51.520406, -0.085969","51.44258705933201, -0.1951756560788158",15.7 km,50 mins,2999,transit
2020-03-04 20:56:54.879949,"51.520406, -0.085969","51.456840924474555, -0.24041034710528025",19.2 km,1 hour 15 mins,4495,transit
2020-03-04 20:56:55.186748,"51.520406, -0.085969","51.47542360628357, -0.27512001874378944",18.3 km,1 hour 3 mins,3800,transit
2020-03-04 20:56:55.567300,"51.520406, -0.085969","51.49707314311691, -0.2969393610424537",19.7 km,1 hour 3 mins,3790,transit
2020-03-04 20:56:55.946427,"51.520406, -0.085969","51.520317402433555, -0.30438151869057023",18.9 km,52 mins,3110,transit
2020-03-04 20:56:56.315825,"51.520406, -0.085969","51.54357353149911, -0.2969393610424538",21.5 km,50 mins,2996,transit
2020-03-04 20:56:56.645741,"51.520406, -0.085969","51.56525549714392, -0.27512001874378955",16.9 km,38 mins,2252,transit
2020-03-04 20:56:56.959084,"51.520406, -0.085969","51.583882477661874, -0.24041034710528025",16.2 km,51 mins,3084,transit
2020-03-04 20:56:57.276087,"51.520406, -0.085969","51.59818064166191, -0.19517565607881585",15.6 km,36 mins,2149,transit
2020-03-04 20:56:57.595147,"51.520406, -0.085969","51.607171148035015, -0.1424985750031131",12.7 km,59 mins,3530,transit
2020-03-04 20:56:57.907445,"51.520406, -0.085969","51.610238049533685, -0.08596900000000006",14.6 km,51 mins,3064,transit
2020-03-04 20:56:58.470694,"51.520406, -0.085969","51.52938920495337, -0.085969",1.4 km,9 mins,556,transit
2020-03-04 20:56:58.818890,"51.520406, -0.085969","51.52925270316322, -0.08217630454375259",1.8 km,14 mins,837,transit
2020-03-04 20:56:59.106800,"51.520406, -0.085969","51.52884734774285, -0.07849884825116332",1.6 km,16 mins,931,transit
2020-03-04 20:56:59.377063,"51.520406, -0.085969","51.52818546215703, -0.07504836879379834",1.7 km,14 mins,864,transit
2020-03-04 20:56:59.717904,"51.520406, -0.085969","51.52728716810472, -0.07192970725236088",1.8 km,17 mins,1035,transit
2020-03-04 20:57:00.014674,"51.520406, -0.085969","51.52617977284702, -0.06923762257125057",2.0 km,16 mins,962,transit
2020-03-04 20:57:00.330471,"51.520406, -0.085969","51.52489693791481, -0.06705391235824391",1.9 km,16 mins,937,transit
2020-03-04 20:57:00.645436,"51.520406, -0.085969","51.52347765464466, -0.0654449275117358",2.6 km,22 mins,1297,transit
2020-03-04 20:57:00.970191,"51.520406, -0.085969","51.52196505787289, -0.06445955619068525",3.1 km,19 mins,1140,transit
2020-03-04 20:57:01.234413,"51.520406, -0.085969","51.520405114023305, -0.06412773838106191",3.2 km,20 mins,1188,transit
2020-03-04 20:57:01.585383,"51.520406, -0.085969","51.51884522360464, -0.06445955619068525",3.0 km,17 mins,1027,transit
2020-03-04 20:57:01.867843,"51.520406, -0.085969","51.51733278068111, -0.0654449275117358",2.5 km,21 mins,1248,transit
2020-03-04 20:57:02.122972,"51.520406, -0.085969","51.51591373312012, -0.0670539123582439",2.4 km,19 mins,1161,transit
2020-03-04 20:57:02.469613,"51.520406, -0.085969","51.514631187328014, -0.06923762257125057",1.9 km,13 mins,769,transit
2020-03-04 20:57:02.789701,"51.520406, -0.085969","51.5135240997668, -0.07192970725236086",1.8 km,13 mins,762,transit
2020-03-04 20:57:03.034457,"51.520406, -0.085969","51.5126260948546, -0.07504836879379834",1.7 km,11 mins,669,transit
2020-03-04 20:57:03.352681,"51.520406, -0.085969","51.51196444497797, -0.07849884825116331",2.2 km,13 mins,793,transit
2020-03-04 20:57:03.953910,"51.520406, -0.085969","51.51155924340584, -0.08217630454375259",1.6 km,14 mins,834,transit
2020-03-04 20:57:04.376502,"51.520406, -0.085969","51.511422795046634, -0.085969",1.3 km,10 mins,589,transit
2020-03-04 20:57:04.724007,"51.520406, -0.085969","51.51155924340584, -0.08976169545624743",1.4 km,11 mins,679,transit
2020-03-04 20:57:05.149139,"51.520406, -0.085969","51.51196444497797, -0.0934391517488367",1.3 km,13 mins,762,transit
2020-03-04 20:57:05.594004,"51.520406, -0.085969","51.5126260948546, -0.0968896312062017",1.7 km,8 mins,502,transit
2020-03-04 20:57:05.889627,"51.520406, -0.085969","51.5135240997668, -0.10000829274763914",1.8 km,9 mins,530,transit
2020-03-04 20:57:06.205029,"51.520406, -0.085969","51.514631187328014, -0.10270037742874945",2.2 km,11 mins,676,transit
2020-03-04 20:57:06.541690,"51.520406, -0.085969","51.51591373312012, -0.10488408764175611",2.3 km,13 mins,756,transit
2020-03-04 20:57:06.844433,"51.520406, -0.085969","51.51733278068111, -0.10649307248826421",2.0 km,15 mins,884,transit
2020-03-04 20:57:07.159365,"51.520406, -0.085969","51.51884522360464, -0.10747844380931477",1.8 km,11 mins,689,transit
2020-03-04 20:57:07.414727,"51.520406, -0.085969","51.520405114023305, -0.1078102616189381",1.8 km,11 mins,670,transit
2020-03-04 20:57:07.757109,"51.520406, -0.085969","51.52196505787289, -0.10747844380931477",1.9 km,12 mins,733,transit
2020-03-04 20:57:08.047470,"51.520406, -0.085969","51.52347765464466, -0.10649307248826421",2.0 km,14 mins,846,transit
2020-03-04 20:57:08.344817,"51.520406, -0.085969","51.52489693791481, -0.10488408764175611",2.0 km,13 mins,770,transit
2020-03-04 20:57:08.639723,"51.520406, -0.085969","51.52617977284702, -0.10270037742874945",2.0 km,13 mins,764,transit
2020-03-04 20:57:08.944032,"51.520406, -0.085969","51.52728716810472, -0.10000829274763916",1.9 km,14 mins,844,transit
2020-03-04 20:57:09.245501,"51.520406, -0.085969","51.52818546215703, -0.0968896312062017",2.0 km,13 mins,753,transit
2020-03-04 20:57:09.618102,"51.520406, -0.085969","51.52884734774285, -0.0934391517488367",1.4 km,8 mins,491,transit
2020-03-04 20:57:10.284674,"51.520406, -0.085969","51.52925270316322, -0.08976169545624743",1.2 km,10 mins,571,transit
2020-03-04 20:57:10.592307,"51.520406, -0.085969","51.52938920495337, -0.085969",1.4 km,9 mins,556,transit
2020-03-04 20:57:10.934343,"51.520406, -0.085969","51.53837240990674, -0.085969",2.5 km,13 mins,753,transit
2020-03-04 20:57:11.244112,"51.520406, -0.085969","51.53809935285779, -0.07838360812108083",3.1 km,20 mins,1210,transit
2020-03-04 20:57:11.521963,"51.520406, -0.085969","51.5372884880669, -0.07102869478734168",2.9 km,25 mins,1502,transit
2020-03-04 20:57:11.819355,"51.520406, -0.085969","51.535964481050755, -0.06412773550265066",3.4 km,26 mins,1580,transit
2020-03-04 20:57:12.151694,"51.520406, -0.085969","51.53416760367905, -0.05789041249016349",3.5 km,23 mins,1380,transit
2020-03-04 20:57:12.444598,"51.520406, -0.085969","51.53195250539015, -0.05250624358603239",3.5 km,18 mins,1066,transit
2020-03-04 20:57:12.784956,"51.520406, -0.085969","51.5293865463885, -0.04813882385390028",3.5 km,17 mins,1042,transit
2020-03-04 20:57:13.108193,"51.520406, -0.085969","51.526547744231756, -0.044920854880974505",3.8 km,21 mins,1258,transit
2020-03-04 20:57:13.390035,"51.520406, -0.085969","51.52352239700966, -0.04295011277479417",4.1 km,19 mins,1165,transit
2020-03-04 20:57:13.680221,"51.520406, -0.085969","51.520402456093336, -0.042286477353023905",4.0 km,19 mins,1118,transit
2020-03-04 20:57:14.002387,"51.520406, -0.085969","51.51728272890068, -0.04295011277479417",4.4 km,23 mins,1398,transit
2020-03-04 20:57:14.359388,"51.520406, -0.085969","51.51425799707137, -0.044920854880974505",5.2 km,26 mins,1535,transit
2020-03-04 20:57:14.632828,"51.520406, -0.085969","51.51142013775114, -0.048138823853900274",4.1 km,24 mins,1421,transit
2020-03-04 20:57:14.990874,"51.520406, -0.085969","51.50885533530978, -0.05250624358603238",4.3 km,26 mins,1576,transit
2020-03-04 20:57:15.363457,"51.520406, -0.085969","51.50664146780675, -0.057890412490163475",4.7 km,28 mins,1659,transit
2020-03-04 20:57:15.633511,"51.520406, -0.085969","51.50484574699555, -0.06412773550265066",3.6 km,22 mins,1313,transit
2020-03-04 20:57:15.936098,"51.520406, -0.085969","51.50352268281624, -0.07102869478734167",3.1 km,30 mins,1771,transit
2020-03-04 20:57:16.434954,"51.520406, -0.085969","51.502712433418424, -0.07838360812108083",2.7 km,16 mins,965,transit
2020-03-04 20:57:17.067574,"51.520406, -0.085969","51.50243959009326, -0.085969",2.4 km,17 mins,1041,transit
2020-03-04 20:57:17.590829,"51.520406, -0.085969","51.502712433418424, -0.0935543918789192",2.9 km,13 mins,760,transit
2020-03-04 20:57:18.029084,"51.520406, -0.085969","51.50352268281624, -0.10090930521265834",3.6 km,17 mins,1048,transit
2020-03-04 20:57:18.443000,"51.520406, -0.085969","51.50484574699555, -0.10781026449734936",3.6 km,18 mins,1087,transit
2020-03-04 20:57:18.761673,"51.520406, -0.085969","51.50664146780675, -0.11404758750983654",4.1 km,20 mins,1216,transit
2020-03-04 20:57:19.090764,"51.520406, -0.085969","51.50885533530978, -0.11943175641396764",5.7 km,24 mins,1416,transit
2020-03-04 20:57:19.400691,"51.520406, -0.085969","51.51142013775114, -0.12379917614609971",3.6 km,22 mins,1344,transit
2020-03-04 20:57:19.713878,"51.520406, -0.085969","51.51425799707137, -0.1270171451190255",4.8 km,22 mins,1327,transit
2020-03-04 20:57:20.061848,"51.520406, -0.085969","51.51728272890068, -0.12898788722520585",4.4 km,18 mins,1058,transit
2020-03-04 20:57:20.405949,"51.520406, -0.085969","51.520402456093336, -0.12965152264697613",5.0 km,21 mins,1283,transit
2020-03-04 20:57:20.739097,"51.520406, -0.085969","51.52352239700966, -0.12898788722520585",4.9 km,21 mins,1247,transit
2020-03-04 20:57:21.096178,"51.520406, -0.085969","51.526547744231756, -0.1270171451190255",3.9 km,20 mins,1172,transit
2020-03-04 20:57:21.396687,"51.520406, -0.085969","51.5293865463885, -0.12379917614609974",3.5 km,14 mins,825,transit
2020-03-04 20:57:21.724076,"51.520406, -0.085969","51.53195250539015, -0.11943175641396764",3.4 km,19 mins,1127,transit
2020-03-04 20:57:22.047732,"51.520406, -0.085969","51.53416760367905, -0.11404758750983655",3.0 km,18 mins,1104,transit
2020-03-04 20:57:22.359951,"51.520406, -0.085969","51.535964481050755, -0.10781026449734939",3.1 km,13 mins,789,transit
2020-03-04 20:57:22.884784,"51.520406, -0.085969","51.5372884880669, -0.10090930521265834",3.1 km,16 mins,987,transit
2020-03-04 20:57:23.236788,"51.520406, -0.085969","51.53809935285779, -0.09355439187891919",2.5 km,16 mins,930,transit
2020-03-04 20:57:23.564143,"51.520406, -0.085969","51.53837240990674, -0.08596900000000002",2.5 km,13 mins,753,transit
2020-03-04 20:57:23.896382,"51.520406, -0.085969","51.547355614860095, -0.085969",3.5 km,18 mins,1054,transit
2020-03-04 20:57:24.204043,"51.520406, -0.085969","51.54694594904597, -0.07459090976555954",4.2 km,20 mins,1174,transit
2020-03-04 20:57:24.508643,"51.520406, -0.085969","51.54572942083247, -0.06355853789354901",5.0 km,26 mins,1587,transit
2020-03-04 20:57:24.866844,"51.520406, -0.085969","51.543743056406036, -0.05320709804161012",5.1 km,23 mins,1405,transit
2020-03-04 20:57:25.167237,"51.520406, -0.085969","51.54104730632087, -0.04385111369884943",5.0 km,31 mins,1888,transit
2020-03-04 20:57:25.571872,"51.520406, -0.085969","51.537724197150276, -0.035774861487877244",5.0 km,33 mins,1995,transit
2020-03-04 20:57:25.867553,"51.520406, -0.085969","51.53387482494492, -0.02922373362438256",4.6 km,30 mins,1815,transit
2020-03-04 20:57:26.184921,"51.520406, -0.085969","51.52961626837803, -0.02439678196521989",5.6 km,22 mins,1330,transit
2020-03-04 20:57:26.524226,"51.520406, -0.085969","51.52507801719678, -0.02144067014575099",5.6 km,22 mins,1324,transit
2020-03-04 20:57:26.781949,"51.520406, -0.085969","51.52039802621047, -0.02044521750678642",5.7 km,28 mins,1668,transit
2020-03-04 20:57:27.083689,"51.520406, -0.085969","51.51571851610223, -0.02144067014575099",6.1 km,27 mins,1640,transit
2020-03-04 20:57:27.448441,"51.520406, -0.085969","51.51118164955429, -0.02439678196521989",6.4 km,26 mins,1587,transit
2020-03-04 20:57:27.790426,"51.520406, -0.085969","51.506925214368984, -0.029223733624382547",6.0 km,25 mins,1498,transit
2020-03-04 20:57:28.108792,"51.520406, -0.085969","51.503078444423835, -0.03577486148787724",6.3 km,34 mins,2061,transit
2020-03-04 20:57:28.471725,"51.520406, -0.085969","51.499758104521284, -0.04385111369884941",5.5 km,23 mins,1384,transit
2020-03-04 20:57:28.792177,"51.520406, -0.085969","51.49706495669739, -0.05320709804161012",5.3 km,21 mins,1233,transit
2020-03-04 20:57:29.151675,"51.520406, -0.085969","51.49508071365416, -0.063558537893549",4.4 km,19 mins,1154,transit
2020-03-04 20:57:29.511258,"51.520406, -0.085969","51.493865570075386, -0.07459090976555956",4.4 km,28 mins,1703,transit
2020-03-04 20:57:29.845287,"51.520406, -0.085969","51.49345638513989, -0.085969",3.9 km,25 mins,1517,transit
2020-03-04 20:57:30.158097,"51.520406, -0.085969","51.493865570075386, -0.09734709023444048",3.9 km,16 mins,956,transit
2020-03-04 20:57:30.502137,"51.520406, -0.085969","51.49508071365416, -0.10837946210645101",4.3 km,21 mins,1269,transit
2020-03-04 20:57:30.778144,"51.520406, -0.085969","51.49706495669739, -0.11873090195838991",5.3 km,26 mins,1575,transit
2020-03-04 20:57:31.098431,"51.520406, -0.085969","51.499758104521284, -0.1280868863011506",6.4 km,26 mins,1554,transit
2020-03-04 20:57:31.420964,"51.520406, -0.085969","51.503078444423835, -0.13616313851212278",7.1 km,29 mins,1723,transit
2020-03-04 20:57:31.702301,"51.520406, -0.085969","51.506925214368984, -0.14271426637561743",6.3 km,18 mins,1100,transit
2020-03-04 20:57:32.024649,"51.520406, -0.085969","51.51118164955429, -0.14754121803478012",5.9 km,23 mins,1382,transit
2020-03-04 20:57:32.411320,"51.520406, -0.085969","51.51571851610223, -0.15049732985424902",5.7 km,20 mins,1210,transit
2020-03-04 20:57:32.777601,"51.520406, -0.085969","51.52039802621047, -0.15149278249321357",6.3 km,23 mins,1391,transit
2020-03-04 20:57:33.135384,"51.520406, -0.085969","51.52507801719678, -0.15049732985424905",5.5 km,22 mins,1332,transit
2020-03-04 20:57:33.474825,"51.520406, -0.085969","51.52961626837803, -0.14754121803478012",5.7 km,25 mins,1503,transit
2020-03-04 20:57:33.952802,"51.520406, -0.085969","51.53387482494492, -0.14271426637561746",5.6 km,30 mins,1821,transit
2020-03-04 20:57:34.264676,"51.520406, -0.085969","51.537724197150276, -0.13616313851212278",7.0 km,24 mins,1448,transit
2020-03-04 20:57:34.591814,"51.520406, -0.085969","51.54104730632087, -0.12808688630115062",5.0 km,27 mins,1623,transit
2020-03-04 20:57:34.851801,"51.520406, -0.085969","51.543743056406036, -0.11873090195838994",4.9 km,29 mins,1721,transit
2020-03-04 20:57:35.190090,"51.520406, -0.085969","51.54572942083247, -0.108379462106451",4.2 km,23 mins,1399,transit
2020-03-04 20:57:35.546034,"51.520406, -0.085969","51.54694594904597, -0.09734709023444048",4.5 km,18 mins,1081,transit
2020-03-04 20:57:35.912232,"51.520406, -0.085969","51.547355614860095, -0.08596900000000002",3.5 km,18 mins,1054,transit
2020-03-04 20:57:36.264977,"51.520406, -0.085969","51.55633881981347, -0.085969",4.7 km,25 mins,1485,transit
2020-03-04 20:57:36.604464,"51.520406, -0.085969","51.555792491689985, -0.07079820851076189",5.4 km,27 mins,1607,transit
2020-03-04 20:57:36.906126,"51.520406, -0.085969","51.554170145899725, -0.056088375854796764",6.3 km,26 mins,1579,transit
2020-03-04 20:57:37.257716,"51.520406, -0.085969","51.551521187947536, -0.04228645432572801",8.6 km,36 mins,2155,transit
2020-03-04 20:57:37.591581,"51.520406, -0.085969","51.54792627562778, -0.029811808863859923",6.6 km,39 mins,2314,transit
2020-03-04 20:57:37.975064,"51.520406, -0.085969","51.543494847648105, -0.019043474720317997",7.6 km,40 mins,2400,transit
2020-03-04 20:57:38.320273,"51.520406, -0.085969","51.538361773107844, -0.010308640807105852",7.8 km,26 mins,1534,transit
2020-03-04 20:57:38.637343,"51.520406, -0.085969","51.53268322670027, -0.0038727086219772183",7.0 km,32 mins,1942,transit
2020-03-04 20:57:38.982631,"51.520406, -0.085969","51.52663191822101, 6.877130301908642e-05",10.3 km,36 mins,2189,transit
2020-03-04 20:57:39.277187,"51.520406, -0.085969","51.520391824375345, 0.0013960405667493535",9.8 km,31 mins,1850,transit
2020-03-04 20:57:39.646231,"51.520406, -0.085969","51.51415258542357, 6.877130301908642e-05",8.1 km,37 mins,2214,transit
2020-03-04 20:57:40.009221,"51.520406, -0.085969","51.508103738513434, -0.003872708621977206",7.7 km,30 mins,1803,transit
2020-03-04 20:57:40.330570,"51.520406, -0.085969","51.50242896344947, -0.01030864080710584",8.0 km,30 mins,1773,transit
2020-03-04 20:57:40.748390,"51.520406, -0.085969","51.49730051514847, -0.019043474720317987",7.7 km,30 mins,1827,transit
2020-03-04 20:57:41.069458,"51.520406, -0.085969","51.492874010311574, -0.0298118088638599",7.6 km,39 mins,2321,transit
2020-03-04 20:57:41.390212,"51.520406, -0.085969","51.48928372423443, -0.04228645432572801",7.3 km,40 mins,2373,transit
