runtime,Origin,Destination,distance,travel_time,duration_value,travel_mode
2020-03-05 20:24:39.456904,"51.520406, -0.085969","51.52519558599056, -0.43683170574828156",28.9 km,1 hour 7 mins,4035,transit
2020-03-05 20:24:39.777989,"51.520406, -0.085969","51.53520558892199, -0.43838886600272864",39.3 km,1 hour 30 mins,5404,transit
2020-03-05 20:24:40.171353,"51.520406, -0.085969","51.54514455844822, -0.4381143268958813",31.6 km,1 hour 19 mins,4749,transit
2020-03-05 20:24:40.576703,"51.520406, -0.085969","51.55496401088544, -0.43596219117291163",29.8 km,1 hour 8 mins,4057,transit
2020-03-05 20:24:40.839092,"51.520406, -0.085969","51.56461601437712, -0.43190034038430386",28.2 km,1 hour 21 mins,4835,transit
2020-03-05 20:24:41.118841,"51.520406, -0.085969","51.57405342417798, -0.4259115579825037",27.7 km,1 hour 1 min,3650,transit
2020-03-05 20:24:41.497570,"51.520406, -0.085969","51.58323011466768, -0.4179943677437559",27.8 km,1 hour 10 mins,4194,transit
2020-03-05 20:24:41.805929,"51.520406, -0.085969","51.59210120691931, -0.4081635587196908",27.8 km,59 mins,3538,transit
2020-03-05 20:24:42.051986,"51.520406, -0.085969","51.60062329065988, -0.3964503827673813",29.2 km,1 hour 7 mins,4032,transit
2020-03-05 20:24:42.419999,"51.520406, -0.085969","51.60875463947743, -0.3829024264133909",26.8 km,1 hour 7 mins,4031,transit
2020-03-05 20:24:42.663254,"51.520406, -0.085969","51.61645541815397, -0.36758317415014374",26.3 km,1 hour 13 mins,4377,transit
2020-03-05 20:24:43.035266,"51.520406, -0.085969","51.62368788103568, -0.35057129403712795",26.9 km,1 hour 12 mins,4335,transit
2020-03-05 20:24:43.299789,"51.520406, -0.085969","51.63041656038936, -0.3319596876309344",25.4 km,1 hour 8 mins,4082,transit
2020-03-05 20:24:43.566718,"51.520406, -0.085969","51.63660844373978, -0.3118543540039782",27.0 km,1 hour 8 mins,4100,transit
2020-03-05 20:24:43.791423,"51.520406, -0.085969","51.64223313923447, -0.29037312147055755",26.3 km,1 hour 8 mins,4087,transit
2020-03-05 20:24:44.104618,"51.520406, -0.085969","51.64726302814036, -0.2676443005226104",24.9 km,57 mins,3405,transit
2020-03-05 20:24:44.409986,"51.520406, -0.085969","51.65167340364152, -0.2438053076367645",22.7 km,1 hour 7 mins,4035,transit
2020-03-05 20:24:44.714162,"51.520406, -0.085969","51.65544259517738, -0.21900130259752013",21.2 km,1 hour 12 mins,4295,transit
2020-03-05 20:24:44.965015,"51.520406, -0.085969","51.65855207763634, -0.19338387255853762",22.5 km,48 mins,2856,transit
2020-03-05 20:24:45.273531,"51.520406, -0.085969","51.6609865648008, -0.1671097851377026",20.5 km,57 mins,3414,transit
2020-03-05 20:24:45.567756,"51.520406, -0.085969","51.66273408652411, -0.1403398213589589",22.1 km,1 hour 7 mins,3998,transit
2020-03-05 20:24:45.828721,"51.520406, -0.085969","51.66378604920969, -0.11323768812984776",19.9 km,1 hour 6 mins,3982,transit
2020-03-05 20:24:46.094867,"51.520406, -0.085969","51.67312048420727, -0.085969",19.7 km,1 hour 4 mins,3849,transit
2020-03-05 20:24:46.364676,"51.520406, -0.085969","51.67274722841661, -0.05684664838169955",21.1 km,53 mins,3192,transit
2020-03-05 20:24:46.637636,"51.520406, -0.085969","51.67162929791192, -0.027902663728589117",19.9 km,33 mins,1988,transit
2020-03-05 20:24:46.815366,"51.520406, -0.085969","51.669772193982354, 0.0006855098956243999",22.8 km,1 hour 5 mins,3887,transit
2020-03-05 20:24:47.056255,"51.520406, -0.085969","51.667185054453654, 0.028742311060618628",30.7 km,1 hour 29 mins,5324,transit
2020-03-05 20:24:47.255288,"51.520406, -0.085969","51.66388060738782, 0.05609509070900703",23.2 km,1 hour 12 mins,4347,transit
2020-03-05 20:24:47.429166,"51.520406, -0.085969","51.6598751066293, 0.08257523797958982",23.8 km,59 mins,3560,transit
2020-03-05 20:24:47.649920,"51.520406, -0.085969","51.65518824956061, 0.10801941805411565",27.6 km,56 mins,3335,transit
2020-03-05 20:24:47.861815,"51.520406, -0.085969","51.64984307752967, 0.13227092541861887",29.2 km,1 hour 10 mins,4217,transit
2020-03-05 20:24:48.091329,"51.520406, -0.085969","51.64386585950605, 0.15518114179475404",31.5 km,1 hour 10 mins,4190,transit
2020-03-05 20:24:48.311977,"51.520406, -0.085969","51.637285959615106, 0.1766110732817462",30.6 km,1 hour 10 mins,4178,transit
2020-03-05 20:24:48.500971,"51.520406, -0.085969","51.63013568928455, 0.19643292709989874",29.8 km,1 hour 15 mins,4505,transit
2020-03-05 20:24:48.749565,"51.520406, -0.085969","51.622450144819695, 0.2145316759523707",29.0 km,1 hour 12 mins,4296,transit
2020-03-05 20:24:48.970726,"51.520406, -0.085969","51.614267031298034, 0.23080654860031544",28.0 km,1 hour 0 mins,3605,transit
2020-03-05 20:24:49.182665,"51.520406, -0.085969","51.60562647374251, 0.24517237980532475",26.6 km,1 hour 1 min,3687,transit
2020-03-05 20:24:49.391868,"51.520406, -0.085969","51.59657081659503, 0.2575607520880988",32.4 km,2 hours 7 mins,7645,transit
2020-03-05 20:24:49.609966,"51.520406, -0.085969","51.58714441256617, 0.26792086615648647",42.7 km,1 hour 33 mins,5566,transit
2020-03-05 20:24:49.767913,"51.520406, -0.085969","51.577393401984935, 0.2762200862844228",API ERROR,API ERROR,0,transit
2020-03-05 20:24:49.993756,"51.520406, -0.085969","51.56736548381285, 0.282444120804459",31.1 km,1 hour 18 mins,4662,transit
2020-03-05 20:24:50.187671,"51.520406, -0.085969","51.557109679518916, 0.286596815188173",33.6 km,1 hour 41 mins,6081,transit
2020-03-05 20:24:50.360993,"51.520406, -0.085969","51.54667609103841, 0.28869955455366014",32.3 km,1 hour 7 mins,4005,transit
2020-03-05 20:24:50.600799,"51.520406, -0.085969","51.53611565405559, 0.2887902922711735",32.9 km,1 hour 13 mins,4385,transit
2020-03-05 20:24:50.845770,"51.520406, -0.085969","51.52547988786228, 0.2869222400215615",32.4 km,57 mins,3396,transit
2020-03-05 20:24:51.126309,"51.520406, -0.085969","51.514820643047464, 0.2831622707312264",33.5 km,1 hour 11 mins,4257,transit
2020-03-05 20:24:51.539802,"51.520406, -0.085969","51.5041898482709, 0.27758909810548327",38.8 km,1 hour 31 mins,5455,transit
2020-03-05 20:24:51.950315,"51.520406, -0.085969","51.493639257364144, 0.2702913042710111",36.4 km,1 hour 39 mins,5916,transit
2020-03-05 20:24:52.223781,"51.520406, -0.085969","51.48322019798693, 0.26136529004893333",39.1 km,1 hour 35 mins,5723,transit
2020-03-05 20:24:52.485634,"51.520406, -0.085969","51.47298332304597, 0.2509132208008157",29.5 km,1 hour 15 mins,4503,transit
2020-03-05 20:24:52.690812,"51.520406, -0.085969","51.4629783660562, 0.23904103519563039",38.1 km,1 hour 16 mins,4544,transit
2020-03-05 20:24:52.896033,"51.520406, -0.085969","51.45325390159309, 0.22585657549402055",28.0 km,1 hour 2 mins,3723,transit
2020-03-05 20:24:53.172674,"51.520406, -0.085969","51.443857111948056, 0.2114678870482682",27.6 km,56 mins,3366,transit
2020-03-05 20:24:53.582974,"51.520406, -0.085969","51.4348335610584, 0.1959817227152807",30.1 km,1 hour 13 mins,4401,transit
2020-03-05 20:24:53.895904,"51.520406, -0.085969","51.426226976738704, 0.17950227574147623",26.5 km,1 hour 28 mins,5300,transit
2020-03-05 20:24:54.173274,"51.520406, -0.085969","51.41807904219226, 0.16213015321352534",27.7 km,1 hour 57 mins,7004,transit
2020-03-05 20:24:54.514230,"51.520406, -0.085969","51.410429197730124, 0.14396159198725994",23.1 km,57 mins,3397,transit
2020-03-05 20:24:54.887781,"51.520406, -0.085969","51.403314453571234, 0.12508791050064694",27.9 km,1 hour 6 mins,3974,transit
2020-03-05 20:24:55.210881,"51.520406, -0.085969","51.396769214540235, 0.10559518323205117",26.1 km,54 mins,3245,transit
2020-03-05 20:24:55.528490,"51.520406, -0.085969","51.39082511742121, 0.08556411979063219",20.6 km,53 mins,3173,transit
2020-03-05 20:24:55.750703,"51.520406, -0.085969","51.38551088166486, 0.06507012759120319",20.8 km,55 mins,3321,transit
2020-03-05 20:24:56.049712,"51.520406, -0.085969","51.38085217408402, 0.04418353554455822",26.6 km,59 mins,3563,transit
2020-03-05 20:24:56.452244,"51.520406, -0.085969","51.376871488109394, 0.022969955903096632",23.5 km,1 hour 13 mins,4379,transit
2020-03-05 20:24:56.796933,"51.520406, -0.085969","51.37358803811195, 0.0014907620342277548",23.3 km,1 hour 8 mins,4052,transit
2020-03-05 20:24:57.269566,"51.520406, -0.085969","51.371017669233005, -0.0201963388506152",22.0 km,1 hour 12 mins,4342,transit
2020-03-05 20:24:57.672619,"51.520406, -0.085969","51.36917278309633, -0.04203665738440584",23.5 km,52 mins,3120,transit
2020-03-05 20:24:57.998468,"51.520406, -0.085969","51.36806227970937, -0.06397781582425482",22.7 km,1 hour 1 min,3639,transit
2020-03-05 20:24:58.344714,"51.520406, -0.085969","51.36769151579272, -0.08596899999999998",20.2 km,49 mins,2924,transit
2020-03-05 20:24:58.703088,"51.520406, -0.085969","51.36806227970937, -0.1079601841757451",21.4 km,44 mins,2625,transit
2020-03-05 20:24:59.087897,"51.520406, -0.085969","51.36917278309633, -0.12990134261559425",23.5 km,55 mins,3270,transit
2020-03-05 20:24:59.434714,"51.520406, -0.085969","51.371017669233005, -0.1517416611493849",23.3 km,1 hour 8 mins,4097,transit
2020-03-05 20:24:59.848200,"51.520406, -0.085969","51.37358803811195, -0.1734287620342277",21.0 km,56 mins,3368,transit
2020-03-05 20:25:00.124290,"51.520406, -0.085969","51.376871488109394, -0.1949079559030966",19.9 km,55 mins,3271,transit
2020-03-05 20:25:00.383735,"51.520406, -0.085969","51.38085217408402, -0.21612153554455818",19.7 km,56 mins,3388,transit
2020-03-05 20:25:00.668074,"51.520406, -0.085969","51.38551088166486, -0.23700812759120324",20.3 km,1 hour 3 mins,3769,transit
2020-03-05 20:25:00.948028,"51.520406, -0.085969","51.39082511742121, -0.2575021197906322",22.0 km,1 hour 15 mins,4479,transit
2020-03-05 20:25:01.226071,"51.520406, -0.085969","51.396769214540235, -0.2775331832320511",24.2 km,53 mins,3192,transit
2020-03-05 20:25:01.542171,"51.520406, -0.085969","51.403314453571234, -0.2970259105006469",25.7 km,1 hour 7 mins,4014,transit
2020-03-05 20:25:01.997561,"51.520406, -0.085969","51.410429197730124, -0.31589959198726",27.1 km,1 hour 10 mins,4189,transit
2020-03-05 20:25:02.389435,"51.520406, -0.085969","51.41807904219226, -0.33406815321352534",26.8 km,1 hour 17 mins,4598,transit
2020-03-05 20:25:02.818834,"51.520406, -0.085969","51.426226976738704, -0.3514402757414763",30.5 km,1 hour 20 mins,4790,transit
2020-03-05 20:25:03.175483,"51.520406, -0.085969","51.4348335610584, -0.36791972271528073",33.2 km,1 hour 23 mins,4997,transit
2020-03-05 20:25:03.616464,"51.520406, -0.085969","51.443857111948056, -0.383405887048268",27.9 km,1 hour 24 mins,5033,transit
2020-03-05 20:25:04.058700,"51.520406, -0.085969","51.45325390159309, -0.3977945754940204",31.5 km,1 hour 17 mins,4617,transit
2020-03-05 20:25:04.583247,"51.520406, -0.085969","51.4629783660562, -0.41097903519563034",31.5 km,1 hour 15 mins,4517,transit
2020-03-05 20:25:05.055313,"51.520406, -0.085969","51.47298332304597, -0.4228512208008158",31.5 km,1 hour 16 mins,4572,transit
2020-03-05 20:25:05.459749,"51.520406, -0.085969","51.48322019798693, -0.4333032900489333",27.8 km,1 hour 6 mins,3970,transit
2020-03-05 20:25:05.705965,"51.520406, -0.085969","51.493639257364144, -0.44222930427101115",28.3 km,1 hour 18 mins,4662,transit
2020-03-05 20:25:06.045577,"51.520406, -0.085969","51.5041898482709, -0.4495270981054833",30.7 km,1 hour 18 mins,4698,transit
2020-03-05 20:25:06.325856,"51.520406, -0.085969","51.514820643047464, -0.4551002707312264",29.5 km,1 hour 21 mins,4889,transit
2020-03-05 20:25:06.599042,"51.520406, -0.085969","51.52547988786228, -0.4588602400215615",36.1 km,1 hour 16 mins,4545,transit
2020-03-05 20:25:06.945200,"51.520406, -0.085969","51.53611565405559, -0.46072829227117357",35.1 km,1 hour 14 mins,4413,transit
2020-03-05 20:25:07.310034,"51.520406, -0.085969","51.54667609103841, -0.46063755455366007",34.3 km,1 hour 20 mins,4772,transit
2020-03-05 20:25:07.582974,"51.520406, -0.085969","51.557109679518916, -0.4585348151881731",31.1 km,1 hour 12 mins,4299,transit
2020-03-05 20:25:07.882987,"51.520406, -0.085969","51.56736548381285, -0.45438212080445906",30.2 km,1 hour 13 mins,4390,transit
2020-03-05 20:25:08.227402,"51.520406, -0.085969","51.577393401984935, -0.44815808628442283",30.1 km,1 hour 19 mins,4738,transit
2020-03-05 20:25:08.514675,"51.520406, -0.085969","51.58714441256617, -0.43985886615648656",30.0 km,1 hour 12 mins,4290,transit
2020-03-05 20:25:08.839824,"51.520406, -0.085969","51.59657081659503, -0.4294987520880988",28.7 km,1 hour 4 mins,3815,transit
2020-03-05 20:25:09.115520,"51.520406, -0.085969","51.60562647374251, -0.41711037980532484",29.0 km,1 hour 0 mins,3589,transit
2020-03-05 20:25:09.383167,"51.520406, -0.085969","51.614267031298034, -0.4027445486003155",29.1 km,1 hour 18 mins,4686,transit
2020-03-05 20:25:09.799531,"51.520406, -0.085969","51.622450144819695, -0.38646967595237086",38.4 km,1 hour 5 mins,3899,transit
2020-03-05 20:25:10.064567,"51.520406, -0.085969","51.63013568928455, -0.3683709270998988",38.8 km,1 hour 10 mins,4195,transit
2020-03-05 20:25:10.348619,"51.520406, -0.085969","51.637285959615106, -0.34854907328174645",26.6 km,1 hour 9 mins,4111,transit
2020-03-05 20:25:10.890207,"51.520406, -0.085969","51.64386585950605, -0.3271191417947541",27.8 km,1 hour 30 mins,5392,transit
2020-03-05 20:25:11.150488,"51.520406, -0.085969","51.64984307752967, -0.30420892541861894",25.5 km,1 hour 4 mins,3829,transit
2020-03-05 20:25:11.482147,"51.520406, -0.085969","51.65518824956061, -0.27995741805411567",23.8 km,41 mins,2487,transit
2020-03-05 20:25:11.943218,"51.520406, -0.085969","51.6598751066293, -0.2545132379795898",26.1 km,1 hour 1 min,3661,transit
2020-03-05 20:25:12.226204,"51.520406, -0.085969","51.66388060738782, -0.22803309070900696",22.1 km,1 hour 11 mins,4253,transit
2020-03-05 20:25:12.644082,"51.520406, -0.085969","51.667185054453654, -0.20068031106061854",29.4 km,1 hour 3 mins,3752,transit
2020-03-05 20:25:12.884922,"51.520406, -0.085969","51.669772193982354, -0.17262350989562464",20.0 km,47 mins,2798,transit
2020-03-05 20:25:13.104615,"51.520406, -0.085969","51.67162929791192, -0.1440353362714111",28.9 km,1 hour 14 mins,4433,transit
2020-03-05 20:25:13.388673,"51.520406, -0.085969","51.67274722841661, -0.11509135161830061",20.6 km,1 hour 12 mins,4330,transit
2020-03-05 20:25:13.760954,"51.520406, -0.085969","51.68210368916065, -0.085969",26.8 km,1 hour 20 mins,4812,transit
2020-03-05 20:25:14.002109,"51.520406, -0.085969","51.68170839889571, -0.05498225738811872",24.9 km,1 hour 7 mins,4021,transit
2020-03-05 20:25:14.309931,"51.520406, -0.085969","51.680524474561366, -0.024185566591021477",21.6 km,55 mins,3274,transit
2020-03-05 20:25:14.539041,"51.520406, -0.085969","51.67855774564777, 0.006231900533294973",32.0 km,1 hour 13 mins,4376,transit
2020-03-05 20:25:14.774452,"51.520406, -0.085969","51.67581789505731, 0.03608278066514659",27.6 km,1 hour 0 mins,3613,transit
2020-03-05 20:25:15.030029,"51.520406, -0.085969","51.672318409929844, 0.06518254038603603",25.2 km,57 mins,3411,transit
2020-03-05 20:25:15.268066,"51.520406, -0.085969","51.66807651319055, 0.09335062577096191",25.9 km,54 mins,3221,transit
2020-03-05 20:25:15.468095,"51.520406, -0.085969","51.663113076208994, 0.12041176317372923",29.6 km,1 hour 20 mins,4819,transit
2020-03-05 20:25:15.696602,"51.520406, -0.085969","51.657452513064115, 0.14619741862164784",51.0 km,2 hours 6 mins,7566,transit
2020-03-05 20:25:15.930969,"51.520406, -0.085969","51.65112265701156, 0.17054740559421694",32.1 km,1 hour 8 mins,4097,transit
2020-03-05 20:25:16.067959,"51.520406, -0.085969","51.644154619847065, 0.19331161243351408",API ERROR,API ERROR,0,transit
2020-03-05 20:25:16.278752,"51.520406, -0.085969","51.6365826349521, 0.21435180262944356",API ERROR,API ERROR,0,transit
2020-03-05 20:25:16.442568,"51.520406, -0.085969","51.628443884893464, 0.23354342526277236",API ERROR,API ERROR,0,transit
2020-03-05 20:25:16.599243,"51.520406, -0.085969","51.61977831452882, 0.250777360488787",API ERROR,API ERROR,0,transit
2020-03-05 20:25:16.829374,"51.520406, -0.085969","51.61062843064255, 0.26596151745882424",30.8 km,1 hour 21 mins,4858,transit
2020-03-05 20:25:17.034906,"51.520406, -0.085969","51.601039089201954, 0.2790222005334548",30.6 km,1 hour 10 mins,4172,transit
2020-03-05 20:25:17.274728,"51.520406, -0.085969","51.59105727138162, 0.28990516458440496",33.7 km,1 hour 21 mins,4843,transit
2020-03-05 20:25:17.458212,"51.520406, -0.085969","51.58073184955384, 0.29857629156111903",40.1 km,1 hour 15 mins,4520,transit
2020-03-05 20:25:17.658763,"51.520406, -0.085969","51.57011334448509, 0.30502183761770246",38.7 km,1 hour 13 mins,4353,transit
2020-03-05 20:25:17.860321,"51.520406, -0.085969","51.559253675012535, 0.30924822165720367",39.0 km,1 hour 23 mins,4971,transit
2020-03-05 20:25:18.058682,"51.520406, -0.085969","51.54820590150107, 0.31128135037227894",34.0 km,1 hour 19 mins,4736,transit
2020-03-05 20:25:19.241607,"51.520406, -0.085969","51.53702396439913, 0.31116549967955026",34.8 km,1 hour 18 mins,4700,transit
2020-03-05 20:25:19.433756,"51.520406, -0.085969","51.52576241922254, 0.3089617957529648",API ERROR,API ERROR,0,transit
2020-03-05 20:25:19.645307,"51.520406, -0.085969","51.51447616929853, 0.3047463587570515",36.7 km,1 hour 23 mins,4960,transit
2020-03-05 20:25:19.895407,"51.520406, -0.085969","51.50322019759816, 0.29860818738068723",37.4 km,1 hour 18 mins,4692,transit
2020-03-05 20:25:20.156491,"51.520406, -0.085969","51.49204929897424, 0.2906468714585845",39.0 km,1 hour 19 mins,4756,transit
2020-03-05 20:25:20.470557,"51.520406, -0.085969","51.481017814104504, 0.28097022305200225",36.7 km,1 hour 7 mins,4048,transit
2020-03-05 20:25:20.821085,"51.520406, -0.085969","51.47017936641622, 0.2696919136561777",39.6 km,1 hour 47 mins,6446,transit
2020-03-05 20:25:21.069492,"51.520406, -0.085969","51.45958660323902, 0.25692919752499793",31.6 km,1 hour 10 mins,4176,transit
2020-03-05 20:25:21.547063,"51.520406, -0.085969","51.44929094239825, 0.24280078961928048",30.3 km,1 hour 11 mins,4258,transit
2020-03-05 20:25:21.949640,"51.520406, -0.085969","51.439342325421656, 0.22742495273600674",28.0 km,1 hour 2 mins,3722,transit
2020-03-05 20:25:22.211911,"51.520406, -0.085969","51.429788978488226, 0.21091783331322747",29.4 km,1 hour 11 mins,4283,transit
2020-03-05 20:25:22.476146,"51.520406, -0.085969","51.42067718220024, 0.1933920704513447",31.1 km,1 hour 21 mins,4875,transit
2020-03-05 20:25:22.753621,"51.520406, -0.085969","51.41205105120804, 0.17495568884103713",33.4 km,1 hour 27 mins,5206,transit
2020-03-05 20:25:23.023652,"51.520406, -0.085969","51.4039523246621, 0.15571127425775128",24.5 km,1 hour 0 mins,3602,transit
2020-03-05 20:25:23.345866,"51.520406, -0.085969","51.396420168409676, 0.13575542050107514",27.8 km,1 hour 4 mins,3851,transit
2020-03-05 20:25:23.689850,"51.520406, -0.085969","51.38949098979312, 0.11517842928724305",28.2 km,51 mins,3086,transit
2020-03-05 20:25:24.020311,"51.520406, -0.085969","51.38319826584464, 0.09406423958830724",24.1 km,47 mins,2817,transit
2020-03-05 20:25:24.310762,"51.520406, -0.085969","51.37757238560832, 0.0724905600314589",23.2 km,47 mins,2798,transit
2020-03-05 20:25:24.618408,"51.520406, -0.085969","51.37264050725463, 0.05052917689932485",26.2 km,1 hour 0 mins,3583,transit
2020-03-05 20:25:24.960592,"51.520406, -0.085969","51.368426430585274, 0.028246410624072973",26.4 km,48 mins,2889,transit
2020-03-05 20:25:25.437584,"51.520406, -0.085969","51.36495048545865, 0.005703695049969164",24.7 km,1 hour 16 mins,4543,transit
2020-03-05 20:25:25.739991,"51.520406, -0.085969","51.362229436596614, -0.017041744227222454",31.1 km,53 mins,3190,transit
2020-03-05 20:25:26.031360,"51.520406, -0.085969","51.36027640516392, -0.0399361337878036",24.6 km,1 hour 6 mins,3973,transit
2020-03-05 20:25:26.334746,"51.520406, -0.085969","51.359100807440875, -0.06292833755374833",23.7 km,58 mins,3477,transit
2020-03-05 20:25:26.627099,"51.520406, -0.085969","51.35870831083936, -0.08596899999999998",21.1 km,50 mins,3010,transit
2020-03-05 20:25:26.956967,"51.520406, -0.085969","51.359100807440875, -0.10900966244625163",22.0 km,54 mins,3214,transit
2020-03-05 20:25:27.240289,"51.520406, -0.085969","51.36027640516392, -0.1320018662121965",25.1 km,1 hour 6 mins,3975,transit
2020-03-05 20:25:27.552475,"51.520406, -0.085969","51.362229436596614, -0.15489625577277763",23.4 km,1 hour 3 mins,3802,transit
2020-03-05 20:25:27.941523,"51.520406, -0.085969","51.36495048545865, -0.1776416950499691",22.6 km,1 hour 7 mins,3990,transit
2020-03-05 20:25:28.302554,"51.520406, -0.085969","51.368426430585274, -0.2001844106240729",21.0 km,58 mins,3468,transit
2020-03-05 20:25:28.722648,"51.520406, -0.085969","51.37264050725463, -0.2224671768993248",20.5 km,1 hour 1 min,3639,transit
2020-03-05 20:25:29.028735,"51.520406, -0.085969","51.37757238560832, -0.244428560031459",24.0 km,59 mins,3517,transit
2020-03-05 20:25:29.337610,"51.520406, -0.085969","51.38319826584464, -0.2660022395883072",22.8 km,1 hour 17 mins,4628,transit
2020-03-05 20:25:29.687229,"51.520406, -0.085969","51.38949098979312, -0.287116429287243",25.0 km,1 hour 5 mins,3903,transit
2020-03-05 20:25:29.955109,"51.520406, -0.085969","51.396420168409676, -0.3076934205010751",24.5 km,1 hour 2 mins,3712,transit
2020-03-05 20:25:30.446466,"51.520406, -0.085969","51.4039523246621, -0.3276492742577515",32.0 km,1 hour 25 mins,5108,transit
2020-03-05 20:25:30.861262,"51.520406, -0.085969","51.41205105120804, -0.34689368884103716",31.2 km,1 hour 21 mins,4861,transit
2020-03-05 20:25:31.266460,"51.520406, -0.085969","51.42067718220024, -0.36533007045134475",32.1 km,1 hour 27 mins,5235,transit
2020-03-05 20:25:31.678048,"51.520406, -0.085969","51.429788978488226, -0.3828558333132275",34.9 km,1 hour 29 mins,5353,transit
2020-03-05 20:25:31.983779,"51.520406, -0.085969","51.439342325421656, -0.39936295273600664",31.5 km,1 hour 17 mins,4596,transit
2020-03-05 20:25:32.324336,"51.520406, -0.085969","51.44929094239825, -0.41473878961928046",30.5 km,1 hour 6 mins,3954,transit
2020-03-05 20:25:32.609649,"51.520406, -0.085969","51.45958660323902, -0.42886719752499797",31.4 km,1 hour 15 mins,4507,transit
2020-03-05 20:25:33.014476,"51.520406, -0.085969","51.47017936641622, -0.44162991365617765",31.8 km,1 hour 19 mins,4762,transit
2020-03-05 20:25:33.419531,"51.520406, -0.085969","51.481017814104504, -0.45290822305200223",29.5 km,1 hour 17 mins,4609,transit
2020-03-05 20:25:33.824917,"51.520406, -0.085969","51.49204929897424, -0.46258487145858457",32.4 km,1 hour 17 mins,4620,transit
2020-03-05 20:25:34.234913,"51.520406, -0.085969","51.50322019759816, -0.47054618738068726",29.8 km,1 hour 1 min,3688,transit
2020-03-05 20:25:34.531404,"51.520406, -0.085969","51.51447616929853, -0.47668435875705156",29.6 km,59 mins,3542,transit
2020-03-05 20:25:34.909078,"51.520406, -0.085969","51.52576241922254, -0.4808997957529647",35.6 km,1 hour 16 mins,4550,transit
2020-03-05 20:25:35.249747,"51.520406, -0.085969","51.53702396439913, -0.4831034996795503",34.1 km,1 hour 12 mins,4318,transit
2020-03-05 20:25:35.567182,"51.520406, -0.085969","51.54820590150107, -0.483219350372279",32.6 km,1 hour 9 mins,4140,transit
2020-03-05 20:25:35.873679,"51.520406, -0.085969","51.559253675012535, -0.48118622165720376",35.2 km,1 hour 25 mins,5085,transit
2020-03-05 20:25:36.160664,"51.520406, -0.085969","51.57011334448509, -0.4769598376177025",33.1 km,1 hour 31 mins,5476,transit
2020-03-05 20:25:36.429113,"51.520406, -0.085969","51.58073184955384, -0.470514291561119",40.1 km,1 hour 39 mins,5939,transit
2020-03-05 20:25:36.658155,"51.520406, -0.085969","51.59105727138162, -0.461843164584405",41.9 km,2 hours 3 mins,7364,transit
2020-03-05 20:25:36.912098,"51.520406, -0.085969","51.601039089201954, -0.4509602005334547",32.9 km,1 hour 22 mins,4938,transit
2020-03-05 20:25:37.319354,"51.520406, -0.085969","51.61062843064255, -0.4378995174588242",30.5 km,1 hour 10 mins,4191,transit
2020-03-05 20:25:37.604482,"51.520406, -0.085969","51.61977831452882, -0.422715360488787",29.1 km,1 hour 1 min,3677,transit
2020-03-05 20:25:37.919464,"51.520406, -0.085969","51.628443884893464, -0.40548142526277253",39.3 km,1 hour 16 mins,4535,transit
2020-03-05 20:25:38.232899,"51.520406, -0.085969","51.6365826349521, -0.38628980262944373",31.6 km,56 mins,3358,transit
2020-03-05 20:25:38.640196,"51.520406, -0.085969","51.644154619847065, -0.36524961243351417",28.0 km,1 hour 13 mins,4390,transit
2020-03-05 20:25:38.914435,"51.520406, -0.085969","51.65112265701156, -0.34248540559421703",36.0 km,1 hour 38 mins,5878,transit
2020-03-05 20:25:39.056213,"51.520406, -0.085969","51.657452513064115, -0.31813541862164796",API ERROR,API ERROR,0,transit
2020-03-05 20:25:39.307060,"51.520406, -0.085969","51.663113076208994, -0.29234976317372924",25.1 km,58 mins,3457,transit
2020-03-05 20:25:39.663379,"51.520406, -0.085969","51.66807651319055, -0.2652886257709619",26.6 km,1 hour 8 mins,4103,transit
2020-03-05 20:25:39.896480,"51.520406, -0.085969","51.672318409929844, -0.23712054038603597",32.7 km,1 hour 31 mins,5486,transit
2020-03-05 20:25:40.105582,"51.520406, -0.085969","51.67581789505731, -0.2080207806651465",30.6 km,1 hour 17 mins,4605,transit
2020-03-05 20:25:40.343883,"51.520406, -0.085969","51.67855774564777, -0.17816990053329523",27.8 km,1 hour 11 mins,4251,transit
2020-03-05 20:25:40.579350,"51.520406, -0.085969","51.680524474561366, -0.14775243340897876",26.8 km,52 mins,3142,transit
2020-03-05 20:25:40.814428,"51.520406, -0.085969","51.68170839889571, -0.11695574261188145",21.6 km,58 mins,3488,transit
2020-03-05 20:25:40.981777,"51.520406, -0.085969","51.691086894114015, -0.085969",API ERROR,API ERROR,0,transit
2020-03-05 20:25:41.344027,"51.520406, -0.085969","51.69066956064068, -0.053108531425211006",24.5 km,1 hour 8 mins,4106,transit
2020-03-05 20:25:41.602233,"51.520406, -0.085969","51.689419616447665, -0.020449613129807878",23.0 km,56 mins,3350,transit
2020-03-05 20:25:41.895391,"51.520406, -0.085969","51.68734321974248, 0.011807012957816925",30.4 km,1 hour 3 mins,3774,transit
2020-03-05 20:25:42.099743,"51.520406, -0.085969","51.68445059935314, 0.04346228407019035",28.0 km,1 hour 4 mins,3845,transit
2020-03-05 20:25:42.333615,"51.520406, -0.085969","51.6807560026618, 0.07431980696093685",27.3 km,1 hour 11 mins,4256,transit
2020-03-05 20:25:42.561466,"51.520406, -0.085969","51.676277623130645, 0.10418701441380669",25.6 km,51 mins,3031,transit
